"Station","time.code","Deer.det","Coyote.det","start.date","end.date","days.available","days.inactive","days.active","Reservation","X","season","phase"
"BE1031","T3",1,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1031","T4",0,0,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1031","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1031","T6",0,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1031","T7",0,0,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1031","T8",2,1,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1031","T9",2,0,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1047","T1",3,2,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1047","T10",3,0,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1047","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1047","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1047","T13",2,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1047","T14",0,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1047","T15",3,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1047","T16",3,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1047","T17",9,0,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1047","T18",21,0,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1047","T19",5,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1047","T2",4,2,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1047","T20",3,0,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1047","T21",9,4,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1047","T22",1,0,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1047","T23",1,2,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1047","T24",0,2,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1047","T3",0,1,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1047","T4",0,1,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1047","T5",0,1,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1047","T6",1,1,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1047","T7",2,1,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1047","T8",0,2,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1047","T9",6,0,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1059","T1",12,0,2017-01-01,2017-01-16,16,3,13,"Bedford",NA,"winter","winter.forage"
"BE1059","T10",0,0,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1059","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1059","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1059","T13",5,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1059","T14",19,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1059","T15",26,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1059","T16",14,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1059","T17",16,2,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1059","T18",17,1,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1059","T19",12,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1059","T2",3,0,2017-01-17,2017-02-01,16,7,9,"Bedford",NA,"winter","winter.forage"
"BE1059","T20",12,0,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1059","T21",36,1,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1059","T22",30,3,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1059","T23",12,0,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1059","T24",21,2,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1059","T3",16,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1059","T4",9,3,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1059","T5",4,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1059","T6",16,1,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1059","T7",5,2,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1059","T8",11,0,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1059","T9",7,1,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1063","T1",0,7,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1063","T10",6,0,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1063","T11",1,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1063","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1063","T13",5,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1063","T14",2,2,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1063","T15",5,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1063","T16",2,12,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1063","T17",4,0,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1063","T18",6,9,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1063","T19",0,10,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1063","T2",0,3,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1063","T20",3,2,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1063","T21",6,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1063","T22",3,3,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1063","T23",5,3,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1063","T24",3,4,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1063","T3",0,4,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1063","T4",1,4,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1063","T5",0,13,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1063","T6",2,4,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1063","T7",3,3,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1063","T8",0,0,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1063","T9",7,1,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1068","T1",0,4,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1068","T10",3,1,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1068","T11",1,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1068","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1068","T13",6,1,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1068","T14",6,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1068","T15",11,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1068","T16",0,2,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1068","T17",0,1,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1068","T18",1,0,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1068","T19",1,3,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1068","T2",1,2,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1068","T20",2,0,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1068","T21",7,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1068","T22",0,0,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1068","T23",0,1,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1068","T24",0,1,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1068","T3",0,2,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1068","T4",0,0,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1068","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1068","T6",0,2,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1068","T7",1,1,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1068","T8",1,0,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1068","T9",5,3,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1079","T1",1,2,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1079","T10",6,1,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1079","T11",2,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1079","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1079","T13",0,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1079","T14",3,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1079","T15",15,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1079","T16",6,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1079","T17",1,1,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1079","T18",2,1,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1079","T19",1,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1079","T2",3,1,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1079","T20",6,1,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1079","T21",7,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1079","T22",6,0,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1079","T23",2,0,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1079","T24",0,0,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1079","T3",2,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1079","T4",1,1,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1079","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1079","T6",1,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1079","T7",4,0,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1079","T8",13,0,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1079","T9",7,0,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1091","T1",41,1,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1091","T10",30,2,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1091","T11",16,3,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1091","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1091","T13",20,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1091","T14",27,1,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1091","T15",34,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1091","T16",41,2,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1091","T17",44,3,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1091","T18",49,4,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1091","T19",44,5,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1091","T2",25,5,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1091","T20",21,6,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1091","T21",72,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1091","T22",42,2,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1091","T23",19,5,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1091","T24",18,3,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1091","T3",12,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1091","T4",43,2,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1091","T5",47,2,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1091","T6",16,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1091","T7",28,0,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1091","T8",18,2,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1091","T9",14,2,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1095","T1",9,2,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1095","T10",17,1,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1095","T11",5,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1095","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1095","T13",3,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1095","T14",8,1,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1095","T15",5,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1095","T16",4,1,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1095","T17",8,3,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1095","T18",2,1,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1095","T19",3,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1095","T2",14,2,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1095","T20",29,2,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1095","T21",52,1,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1095","T22",52,1,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1095","T23",26,1,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1095","T24",17,1,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1095","T3",15,2,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1095","T4",3,2,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1095","T5",9,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1095","T6",8,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1095","T7",5,2,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1095","T8",18,2,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1095","T9",25,4,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1107","T1",0,1,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1107","T10",2,0,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1107","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1107","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1107","T13",3,1,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1107","T14",3,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1107","T15",3,0,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1107","T16",3,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1107","T17",6,0,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1107","T18",3,1,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1107","T19",1,1,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1107","T2",0,2,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1107","T20",0,1,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1107","T21",1,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1107","T22",0,1,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1107","T23",3,3,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1107","T24",0,5,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1107","T3",0,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1107","T4",0,0,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1107","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1107","T6",0,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1107","T7",0,0,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1107","T8",1,2,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1107","T9",4,11,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1111","T1",12,1,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1111","T10",10,2,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1111","T11",9,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1111","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1111","T13",8,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1111","T14",25,5,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1111","T15",22,3,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1111","T16",16,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1111","T17",19,6,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1111","T18",36,2,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1111","T19",44,6,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1111","T2",14,2,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1111","T20",26,2,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1111","T21",26,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1111","T22",18,1,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1111","T23",13,6,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1111","T24",10,1,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1111","T3",6,4,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1111","T4",8,0,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1111","T5",7,2,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1111","T6",9,1,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1111","T7",8,0,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1111","T8",11,1,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1111","T9",12,0,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1123","T1",1,0,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1123","T10",34,0,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1123","T11",8,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1123","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1123","T13",19,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1123","T14",15,0,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1123","T15",10,2,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1123","T16",24,1,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1123","T17",20,1,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1123","T18",16,0,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1123","T19",0,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1123","T2",2,6,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1123","T20",15,0,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1123","T21",29,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1123","T22",21,0,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1123","T23",15,0,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1123","T24",9,1,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1123","T3",3,8,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1123","T4",3,6,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1123","T5",10,8,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1123","T6",2,5,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
"BE1123","T7",15,2,2017-04-07,2017-04-22,16,0,16,"Bedford",NA,"spring","fawning"
"BE1123","T8",32,0,2017-04-23,2017-05-08,16,0,16,"Bedford",NA,"spring","fawning"
"BE1123","T9",23,0,2017-05-09,2017-05-24,16,0,16,"Bedford",NA,"spring","fawning"
"BE1127","T1",1,0,2017-01-01,2017-01-16,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1127","T10",3,1,2017-05-25,2017-06-09,16,0,16,"Bedford",NA,"spring","fawning"
"BE1127","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Bedford",NA,"spring","fawning"
"BE1127","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bedford",NA,"summer","fawning"
"BE1127","T13",1,0,2016-07-01,2016-07-10,10,0,10,"Bedford",NA,"summer","summer.forage"
"BE1127","T14",1,1,2016-07-11,2016-07-26,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1127","T15",2,1,2016-07-27,2016-08-11,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1127","T16",3,0,2016-08-12,2016-08-27,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1127","T17",14,0,2016-08-28,2016-09-12,16,0,16,"Bedford",NA,"summer","summer.forage"
"BE1127","T18",1,1,2016-09-13,2016-09-28,16,0,16,"Bedford",NA,"autumn","summer.forage"
"BE1127","T19",5,0,2016-09-29,2016-10-14,16,0,16,"Bedford",NA,"autumn","rut"
"BE1127","T2",0,1,2017-01-17,2017-02-01,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1127","T20",4,0,2016-10-15,2016-10-30,16,0,16,"Bedford",NA,"autumn","rut"
"BE1127","T21",2,0,2016-10-31,2016-11-15,16,0,16,"Bedford",NA,"autumn","rut"
"BE1127","T22",0,1,2016-11-16,2016-12-01,16,0,16,"Bedford",NA,"autumn","rut"
"BE1127","T23",4,0,2016-12-02,2016-12-17,16,0,16,"Bedford",NA,"autumn","rut"
"BE1127","T24",0,0,2016-12-18,2016-12-31,14,0,14,"Bedford",NA,"winter","rut"
"BE1127","T3",0,0,2017-02-02,2017-02-17,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1127","T4",0,1,2017-02-18,2017-03-05,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1127","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Bedford",NA,"winter","winter.forage"
"BE1127","T6",0,0,2017-03-22,2017-04-06,16,0,16,"Bedford",NA,"spring","winter.forage"
